token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,WOEValue,token_length,WOEAbs,flg_singleLabel
eastward,1,1,1.0,0.0,1.0,0,0,0,18772,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
grube,1,1,1.0,0.0,1.0,0,0,0,18773,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
salad,1,1,0.0,1.0,0.0,0,0,0,18774,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
socks,1,1,1.0,0.0,1.0,0,0,0,18775,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
beaty,1,1,0.0,1.0,0.0,0,0,0,18776,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
7767,1,1,0.0,1.0,0.0,0,0,0,18777,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
bighorn,1,1,1.0,0.0,1.0,0,0,0,18778,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
tsutomu,1,1,1.0,0.0,1.0,0,0,0,18779,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
massage,1,1,1.0,0.0,1.0,0,0,0,18780,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
cranny,1,1,1.0,0.0,1.0,0,0,0,18781,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
thoule,1,1,0.0,1.0,0.0,0,0,0,18782,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
2850,1,1,0.0,1.0,0.0,0,0,0,18783,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
exhortation,1,1,1.0,0.0,1.0,0,0,0,18784,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
infocentral,1,1,0.0,1.0,0.0,0,0,0,18785,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
securitized,1,1,1.0,0.0,1.0,0,0,0,18786,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
654,1,1,1.0,0.0,1.0,0,0,0,18787,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
exchserver4,1,1,0.0,1.0,0.0,0,0,0,18788,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
opd,1,1,0.0,1.0,0.0,0,0,0,18789,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
dsloan,1,1,0.0,1.0,0.0,0,0,0,18790,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
instincts,1,1,0.0,1.0,0.0,0,0,0,18791,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
proposal0122,1,1,0.0,1.0,0.0,0,0,0,18792,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
warrent,1,1,0.0,1.0,0.0,0,0,0,18793,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
correlated,1,1,1.0,0.0,1.0,0,0,0,18794,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
smigielski,1,1,0.0,1.0,0.0,0,0,0,18795,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
22smith,1,1,0.0,1.0,0.0,0,0,0,18796,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
rt010424pma,1,1,0.0,1.0,0.0,0,0,0,18797,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
thel,1,1,0.0,1.0,0.0,0,0,0,18798,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
camila,1,1,1.0,0.0,1.0,0,0,0,18799,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
177,1,1,0.0,1.0,0.0,0,0,0,18800,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
profound,1,1,0.0,1.0,0.0,0,0,0,18801,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
informacion,1,1,0.0,1.0,0.0,0,0,0,18802,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
jacob,1,1,0.0,1.0,0.0,0,0,0,18803,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
wrung,1,1,0.0,1.0,0.0,0,0,0,18804,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
booklets,1,1,0.0,1.0,0.0,0,0,0,18805,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
rjohnson,1,1,0.0,1.0,0.0,0,0,0,18806,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
corrects,1,1,1.0,0.0,1.0,0,0,0,18807,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
dmalchow,1,1,0.0,1.0,0.0,0,0,0,18808,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
insubstantial,1,1,1.0,0.0,1.0,0,0,0,18809,139,716,0.007194244604316547,0.0,Infinity,13.0,Infinity,1
batteries,1,1,1.0,0.0,1.0,0,0,0,18810,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
jill,1,1,0.0,1.0,0.0,0,0,0,18811,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
er011167,1,1,0.0,1.0,0.0,0,0,0,18812,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
fosdick,1,1,0.0,1.0,0.0,0,0,0,18813,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
succumbed,1,1,1.0,0.0,1.0,0,0,0,18814,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
drawdowns,1,1,1.0,0.0,1.0,0,0,0,18815,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
counters,1,1,1.0,0.0,1.0,0,0,0,18816,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
wallumrod,1,1,0.0,1.0,0.0,0,0,0,18817,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
majuere,1,1,0.0,1.0,0.0,0,0,0,18818,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
6742,1,1,0.0,1.0,0.0,0,0,0,18819,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
sclerosis,1,1,0.0,1.0,0.0,0,0,0,18820,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
jockey,1,1,0.0,1.0,0.0,0,0,0,18821,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
int,1,1,0.0,1.0,0.0,0,0,0,18822,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
apprieciate,1,1,0.0,1.0,0.0,0,0,0,18823,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
electic,1,1,0.0,1.0,0.0,0,0,0,18824,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
vanessa,1,1,0.0,1.0,0.0,0,0,0,18825,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
25x,1,1,0.0,1.0,0.0,0,0,0,18826,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
nov00,1,1,0.0,1.0,0.0,0,0,0,18827,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
denetsosie,1,1,0.0,1.0,0.0,0,0,0,18828,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
regression,1,1,0.0,1.0,0.0,0,0,0,18829,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
joes,1,1,1.0,0.0,1.0,0,0,0,18830,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
pavao,1,1,0.0,1.0,0.0,0,0,0,18831,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
sharris1,1,1,0.0,1.0,0.0,0,0,0,18832,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
sword,1,1,0.0,1.0,0.0,0,0,0,18833,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
roast,1,1,1.0,0.0,1.0,0,0,0,18834,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
suburb,1,1,1.0,0.0,1.0,0,0,0,18835,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
lmiller,1,1,1.0,0.0,1.0,0,0,0,18836,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
myrtle,1,1,0.0,1.0,0.0,0,0,0,18837,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
trent,1,1,1.0,0.0,1.0,0,0,0,18838,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
jk,1,1,1.0,0.0,1.0,0,0,0,18839,139,716,0.007194244604316547,0.0,Infinity,2.0,Infinity,1
subsurface,1,1,0.0,1.0,0.0,0,0,0,18840,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
formanek,1,1,0.0,1.0,0.0,0,0,0,18841,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
fannie,1,1,0.0,1.0,0.0,0,0,0,18842,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
4c,1,1,1.0,0.0,1.0,0,0,0,18843,139,716,0.007194244604316547,0.0,Infinity,2.0,Infinity,1
reservoir,1,1,0.0,1.0,0.0,0,0,0,18844,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
nonparty,1,1,0.0,1.0,0.0,0,0,0,18845,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
gentle,1,1,0.0,1.0,0.0,0,0,0,18846,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
unequal,1,1,1.0,0.0,1.0,0,0,0,18847,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
bachelors,1,1,0.0,1.0,0.0,0,0,0,18848,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
4506,1,1,1.0,0.0,1.0,0,0,0,18849,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
decry,1,1,1.0,0.0,1.0,0,0,0,18850,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
bbeebe,1,1,0.0,1.0,0.0,0,0,0,18851,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
hlavaty,1,1,0.0,1.0,0.0,0,0,0,18852,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
freedom247,1,1,0.0,1.0,0.0,0,0,0,18853,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
batting,1,1,1.0,0.0,1.0,0,0,0,18854,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
caspian,1,1,0.0,1.0,0.0,0,0,0,18855,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
unremittingly,1,1,0.0,1.0,0.0,0,0,0,18856,139,716,0.0,0.0013966480446927375,-Infinity,13.0,Infinity,1
overstated,1,1,0.0,1.0,0.0,0,0,0,18857,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
underwritten,1,1,1.0,0.0,1.0,0,0,0,18858,139,716,0.007194244604316547,0.0,Infinity,12.0,Infinity,1
suffice,1,1,0.0,1.0,0.0,0,0,0,18859,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
5037,1,1,1.0,0.0,1.0,0,0,0,18860,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
elsevier,1,1,1.0,0.0,1.0,0,0,0,18861,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
technicians,1,1,0.0,1.0,0.0,0,0,0,18862,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
icg,1,1,0.0,1.0,0.0,0,0,0,18863,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
disagreements,1,1,1.0,0.0,1.0,0,0,0,18864,139,716,0.007194244604316547,0.0,Infinity,13.0,Infinity,1
kenderdine,1,1,1.0,0.0,1.0,0,0,0,18865,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
grisaffi,1,1,0.0,1.0,0.0,0,0,0,18866,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
finaleconomistletter,1,1,0.0,1.0,0.0,0,0,0,18867,139,716,0.0,0.0013966480446927375,-Infinity,20.0,Infinity,1
loosens,1,1,0.0,1.0,0.0,0,0,0,18868,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
iea,1,1,0.0,1.0,0.0,0,0,0,18869,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
relocated,1,1,0.0,1.0,0.0,0,0,0,18870,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
40igservice,1,1,1.0,0.0,1.0,0,0,0,18871,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
monterrey,1,1,0.0,1.0,0.0,0,0,0,18872,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
reaffirmed,1,1,0.0,1.0,0.0,0,0,0,18873,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
evie,1,1,0.0,1.0,0.0,0,0,0,18874,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
repetitive,1,1,0.0,1.0,0.0,0,0,0,18875,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
didnt,1,1,1.0,0.0,1.0,0,0,0,18876,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
flaherty,1,1,0.0,1.0,0.0,0,0,0,18877,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
ocli,1,1,1.0,0.0,1.0,0,0,0,18878,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
grandparents,1,1,0.0,1.0,0.0,0,0,0,18879,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
krobinson,1,1,0.0,1.0,0.0,0,0,0,18880,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
palos,1,1,1.0,0.0,1.0,0,0,0,18881,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
devoe,1,1,0.0,1.0,0.0,0,0,0,18882,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
b2e8,1,1,0.0,1.0,0.0,0,0,0,18883,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
shakier,1,1,0.0,1.0,0.0,0,0,0,18884,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
3206,1,1,0.0,1.0,0.0,0,0,0,18885,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
titles,1,1,0.0,1.0,0.0,0,0,0,18886,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
riedel,1,1,0.0,1.0,0.0,0,0,0,18887,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
hdds,1,1,0.0,1.0,0.0,0,0,0,18888,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
echampions2000,1,1,0.0,1.0,0.0,0,0,0,18889,139,716,0.0,0.0013966480446927375,-Infinity,14.0,Infinity,1
syscond,1,1,1.0,0.0,1.0,0,0,0,18890,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
undisputed,1,1,0.0,1.0,0.0,0,0,0,18891,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
d10,1,1,0.0,1.0,0.0,0,0,0,18892,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
moer,1,1,1.0,0.0,1.0,0,0,0,18893,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
carneiro,1,1,0.0,1.0,0.0,0,0,0,18894,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
misapplication,1,1,0.0,1.0,0.0,0,0,0,18895,139,716,0.0,0.0013966480446927375,-Infinity,14.0,Infinity,1
geologist,1,1,0.0,1.0,0.0,0,0,0,18896,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
vent,1,1,1.0,0.0,1.0,0,0,0,18897,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
soothing,1,1,1.0,0.0,1.0,0,0,0,18898,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
rmadden,1,1,0.0,1.0,0.0,0,0,0,18899,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
humphreys,1,1,0.0,1.0,0.0,0,0,0,18900,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
wsccnwsc,1,1,0.0,1.0,0.0,0,0,0,18901,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
thurston,1,1,0.0,1.0,0.0,0,0,0,18902,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
sleep,1,1,1.0,0.0,1.0,0,0,0,18903,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
entail,1,1,0.0,1.0,0.0,0,0,0,18904,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
refunded,1,1,1.0,0.0,1.0,0,0,0,18905,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
mccooey,1,1,1.0,0.0,1.0,0,0,0,18906,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
joebob,1,1,0.0,1.0,0.0,0,0,0,18907,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
322,1,1,0.0,1.0,0.0,0,0,0,18908,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
9697,1,1,1.0,0.0,1.0,0,0,0,18909,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
6810,1,1,0.0,1.0,0.0,0,0,0,18910,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
6502,1,1,0.0,1.0,0.0,0,0,0,18911,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
tampa,1,1,0.0,1.0,0.0,0,0,0,18912,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
rhenn,1,1,0.0,1.0,0.0,0,0,0,18913,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
lip,1,1,0.0,1.0,0.0,0,0,0,18914,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
earns,1,1,1.0,0.0,1.0,0,0,0,18915,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
gopal,1,1,0.0,1.0,0.0,0,0,0,18916,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
westsummary,1,1,0.0,1.0,0.0,0,0,0,18917,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
seaman,1,1,0.0,1.0,0.0,0,0,0,18918,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
youhave,1,1,0.0,1.0,0.0,0,0,0,18919,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
ass,1,1,0.0,1.0,0.0,0,0,0,18920,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
mali,1,1,0.0,1.0,0.0,0,0,0,18921,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
gaze,1,1,1.0,0.0,1.0,0,0,0,18922,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
bsturm,1,1,0.0,1.0,0.0,0,0,0,18923,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
oslo,1,1,0.0,1.0,0.0,0,0,0,18924,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
prosperity,1,1,1.0,0.0,1.0,0,0,0,18925,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
gandy,1,1,0.0,1.0,0.0,0,0,0,18926,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
poke,1,1,1.0,0.0,1.0,0,0,0,18927,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
organisations,1,1,0.0,1.0,0.0,0,0,0,18928,139,716,0.0,0.0013966480446927375,-Infinity,13.0,Infinity,1
wobbled,1,1,1.0,0.0,1.0,0,0,0,18929,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
yeah,1,1,0.0,1.0,0.0,0,0,0,18930,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
retaliate,1,1,1.0,0.0,1.0,0,0,0,18931,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
molten,1,1,1.0,0.0,1.0,0,0,0,18932,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
crowd,1,1,1.0,0.0,1.0,0,0,0,18933,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
tenga,1,1,0.0,1.0,0.0,0,0,0,18934,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
demonstrates,1,1,1.0,0.0,1.0,0,0,0,18935,139,716,0.007194244604316547,0.0,Infinity,12.0,Infinity,1
faired,1,1,0.0,1.0,0.0,0,0,0,18936,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
broiler,1,1,0.0,1.0,0.0,0,0,0,18937,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
classmate,1,1,0.0,1.0,0.0,0,0,0,18938,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
jqjnd86h,1,1,0.0,1.0,0.0,0,0,0,18939,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
worldsecure,1,1,0.0,1.0,0.0,0,0,0,18940,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
lsaffil,1,1,0.0,1.0,0.0,0,0,0,18941,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
limo,1,1,1.0,0.0,1.0,0,0,0,18942,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
looming,1,1,1.0,0.0,1.0,0,0,0,18943,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
applauding,1,1,1.0,0.0,1.0,0,0,0,18944,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
teeter,1,1,1.0,0.0,1.0,0,0,0,18945,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
payne,1,1,0.0,1.0,0.0,0,0,0,18946,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
advisonry,1,1,0.0,1.0,0.0,0,0,0,18947,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
27293,1,1,0.0,1.0,0.0,0,0,0,18948,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
manti,1,1,0.0,1.0,0.0,0,0,0,18949,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
7673,1,1,0.0,1.0,0.0,0,0,0,18950,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
carries,1,1,1.0,0.0,1.0,0,0,0,18951,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
evidenced,1,1,0.0,1.0,0.0,0,0,0,18952,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
securitising,1,1,0.0,1.0,0.0,0,0,0,18953,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
bankrtupcy,1,1,1.0,0.0,1.0,0,0,0,18954,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
andrade,1,1,1.0,0.0,1.0,0,0,0,18955,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
ladomain,1,1,0.0,1.0,0.0,0,0,0,18956,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
exam,1,1,0.0,1.0,0.0,0,0,0,18957,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
9295,1,1,0.0,1.0,0.0,0,0,0,18958,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
hrabik,1,1,1.0,0.0,1.0,0,0,0,18959,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
converters,1,1,1.0,0.0,1.0,0,0,0,18960,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
plethora,1,1,1.0,0.0,1.0,0,0,0,18961,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
904,1,1,0.0,1.0,0.0,0,0,0,18962,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
apogee,1,1,1.0,0.0,1.0,0,0,0,18963,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
sian,1,1,0.0,1.0,0.0,0,0,0,18964,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
8470,1,1,0.0,1.0,0.0,0,0,0,18965,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
spbl,1,1,0.0,1.0,0.0,0,0,0,18966,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
tolling,1,1,1.0,0.0,1.0,0,0,0,18967,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
rosamond,1,1,0.0,1.0,0.0,0,0,0,18968,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
dunn,1,1,0.0,1.0,0.0,0,0,0,18969,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
gariepy,1,1,0.0,1.0,0.0,0,0,0,18970,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
jointly,1,1,0.0,1.0,0.0,0,0,0,18971,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
rluke,1,1,0.0,1.0,0.0,0,0,0,18972,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
courrier,1,1,0.0,1.0,0.0,0,0,0,18973,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
roofed,1,1,1.0,0.0,1.0,0,0,0,18974,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
lighted,1,1,1.0,0.0,1.0,0,0,0,18975,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
3554,1,1,1.0,0.0,1.0,0,0,0,18976,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
gus,1,1,0.0,1.0,0.0,0,0,0,18977,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
yr,1,1,1.0,0.0,1.0,0,0,0,18978,139,716,0.007194244604316547,0.0,Infinity,2.0,Infinity,1
superceding,1,1,1.0,0.0,1.0,0,0,0,18979,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
rousseau,1,1,0.0,1.0,0.0,0,0,0,18980,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
7000,1,1,1.0,0.0,1.0,0,0,0,18981,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
win32,1,1,0.0,1.0,0.0,0,0,0,18982,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
8722,1,1,0.0,1.0,0.0,0,0,0,18983,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
verbiage,1,1,0.0,1.0,0.0,0,0,0,18984,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
wenzel,1,1,1.0,0.0,1.0,0,0,0,18985,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
shishie,1,1,1.0,0.0,1.0,0,0,0,18986,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
slazarus,1,1,1.0,0.0,1.0,0,0,0,18987,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
lingo,1,1,0.0,1.0,0.0,0,0,0,18988,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
measuring,1,1,0.0,1.0,0.0,0,0,0,18989,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
sparking,1,1,1.0,0.0,1.0,0,0,0,18990,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
